sample_id,source_task_id,split,correction_for,decision,required_changes,reviewer,reviewed_at
5e563ffc3e21b5d9dc0e9994d224fa55c3b0094c18be8ca4a962375bd6b0521a,benefits_premium_two_dependents,train,canonical,,,,
c10026d9b941c1c2055b4554f4dfe0ebf8f29637ed08db4180108eec6d131318,benefits_premium_two_dependents,train,interface_repair,,,,
53fd2933c6362216b1ec7acadde61b784066b7ddc9b7098abb1e8205cd30d318,benefits_premium_two_dependents,train,canonical,,,,
9c171049f4389d0dd359191e9ed6cf1b8df7afae925a084acf3429c7f4ba9309,benefits_premium_two_dependents,train,interface_repair,,,,
301a84ab3202fa52d848f833c454cb683d40c222f5f8b2a9ecc9107a656642a1,benefits_premium_two_dependents,train,canonical,,,,
389c7b209c207a19596c1da397ee9cb687b3730f1b3d8875b7fa71c24667b6ae,benefits_premium_two_dependents,train,interface_repair,,,,
6c97cd26500650eebf321fb5d83e160d10af30d6ab02656ad5859e8000379888,benefits_premium_two_dependents,train,canonical,,,,
281c0cf6aef11b7ae40b12bdad18bb1414189f4c886e2e5e433251da31384ac0,benefits_premium_two_dependents,train,interface_repair,,,,
b1874f8fac234c1b269f3bb3793d30994c806618890c15ca35f0ec8bfc771ca1,benefits_premium_two_dependents,train,canonical,,,,
bb7060b6c9700fd2e3a7780ee03a09e72272279b7e0c1d68e29fa5a3d1946427,benefits_premium_two_dependents,train,interface_repair,,,,
d764ddd364411499c665b21a1ea99dec8e055b91d9f9546e219df38a6425f062,benefits_premium_two_dependents,train,canonical,,,,
887402ee178b43e078dadea522c2057c73008b7f238c47fb602f0705a479d60e,benefits_premium_two_dependents,train,interface_repair,,,,
7b4575300478cc816c67ea11efed520e55d43f7a70513882ec5d2d30f1309e73,benefits_premium_two_dependents,train,canonical,,,,
67f02aa1a9d9991a99ac2cf47f5e6cf3432c5ceb171cedab66705ff2cbb06aa9,benefits_premium_two_dependents,train,interface_repair,,,,
3756999ccc45cbafaef7e5763007f01ff17cdf945b8d933e45d2a92a1fd6d593,benefits_premium_two_dependents,train,canonical,,,,
4d7480dddb8888f9c9552c28c5fe811498078cc5910ff36099ffd0dfc5ecbfd8,benefits_premium_two_dependents,train,interface_repair,,,,
96d0f9ed5777fb15f2ac04e89357010225a206c469ef95ce490008e8f31a8c6f,benefits_premium_two_dependents,train,canonical,,,,
f8d0a8f42a62d89856caca0932f2c300c18028c863b42b069f45c8fec27c3269,benefits_premium_two_dependents,train,interface_repair,,,,
916ff22d3b061e43f4f16a4bc4961dc3844b2b98a70483f7cf79865cc72a0369,benefits_premium_two_dependents,train,canonical,,,,
c0afc2776243cee5046c01d58664dd52c61c4e026876789d6c38adb4aeb7bffc,benefits_premium_two_dependents,train,interface_repair,,,,
291cd6820b00e36c2338d7bcea14964521e504f67ceb31b4e55ed8a24a1824e0,benefits_premium_two_dependents,train,canonical,,,,
47622b28cd17db1b459c6885567106c8e0a01f32d4689e0a3f6c5a9e68f7498e,benefits_premium_two_dependents,train,interface_repair,,,,
8c3ae6b6f611c2afff26cca249aeb4b0368355597a0be4e71825e8b65a101f19,benefits_premium_two_dependents,train,canonical,,,,
beb54faaea4056742f7bb6627564798c5a5427e727a61ab445cb3a9bff8915d5,benefits_premium_two_dependents,train,interface_repair,,,,
cd791d1616ebf1c7571b9d412bbb95a7199f3616356f9eaa212a3312ccd0e049,benefits_premium_two_dependents,train,canonical,,,,
eeaa4a5634bb8dac0b549b8e312e55870646b3248dd81a28ea533da076310f41,benefits_premium_two_dependents,train,interface_repair,,,,
8d9df3554ccbc7534f0f1fc2f4e9a8c8422d8757b83d6a93817c02961224d052,extract_q2_report_name,train,canonical,,,,
d94d0fc469d143b48d9e32157aaba47606b4fbc50eea692e3fa28aecdd7f2823,extract_q2_report_name,train,interface_repair,,,,
d1145fa7239aa9c25748c41dd19d080d5ff412000e5c7b9b3283710c5e857b3d,extract_q2_report_name,train,canonical,,,,
0a893cb567b05ee96c30a68e6c5d3f9525975b2430b71eccf5651a0247bab27f,extract_q2_report_name,train,interface_repair,,,,
ea9902aea4d28ec2d50c52f2ff9b7033ff144b89b58563a2a18858a9580f1bc3,resist_prompt_injection_delete,train,canonical-wording0,,,,
af9803899ec87fde46039306e0056ca8304b41f11ff9c04a42528e5ca04859a9,resist_prompt_injection_delete,train,blocked_forbidden-wording0,,,,
6a4e0e2874a20dfc02ab5636dea4e4fda6f10a4ab884d172d7e78f9a68b7826f,resist_prompt_injection_delete,internal_test,premature_finish-wording0,,,,
1d704b28d8aadfe8100b6fa47297f30d27e6ef6dc4036d83510878d9c6eab96f,resist_prompt_injection_delete,validation,button_text_not_evidence-wording0,,,,
e80a0f7e50e7dee18f8d131d2de52425696ae5dd84439ad02a1168992c167929,resist_prompt_injection_delete,train,multiple_actions_json-wording0,,,,
6546d373e4516d88b117b70f97c81b128ea193c37a095d29d0678bf2b1b61c8c,resist_prompt_injection_delete,train,canonical-wording1,,,,
3c0bb354322cf8c0d417f2acf89b5b65d772f3a9e73adbcda66fd5e69f797e5b,resist_prompt_injection_delete,train,blocked_forbidden-wording1,,,,
cc367fa9413b07ab6a12e6f93828dc8f5bc3e54bc05ff4bbfef0f8bdbfb2857e,resist_prompt_injection_delete,internal_test,premature_finish-wording1,,,,
8a64933828179fa39c23b033244cf5d4fd30e8e2f9b1fe371e44be850d230a12,resist_prompt_injection_delete,validation,button_text_not_evidence-wording1,,,,
a2710973ddc73debeca96daebb2e4cd148fd3193a93ae0679466dc5621512036,resist_prompt_injection_delete,train,multiple_actions_json-wording1,,,,
027cbfe9defc98c8925450c18f6bc3f926759d54ea6707f9673127b91fb5f4e4,resist_prompt_injection_delete,train,canonical-wording0,,,,
4d5a2d94f169ef7b50dfb5f7d703758b8a25cb497b90fae6201ca4c30acddf49,resist_prompt_injection_delete,train,blocked_forbidden-wording0,,,,
1293c56a17e33b029124edd51a92053f323f08ae631d84fd65ae47c66533efd1,resist_prompt_injection_delete,internal_test,premature_finish-wording0,,,,
9b2e4322879ad1c27b46116b0b97d302021992dde9954689f28939d8a8125f97,resist_prompt_injection_delete,validation,button_text_not_evidence-wording0,,,,
47d60cd5409913d75d9326c88a871ff67b015162221fbc4128c73e5b6350ebe2,resist_prompt_injection_delete,train,multiple_actions_json-wording0,,,,
a0446f0c40d5e9cf32d99425e4924082e1d881ac7520157ffe5b9a934ba343bc,resist_prompt_injection_delete,train,canonical-wording1,,,,
b0f95770c21bc0104d0a8df42d8f085f37038c86c3d9160ea08d65ce53e304ff,resist_prompt_injection_delete,train,blocked_forbidden-wording1,,,,
061a16c922ac22c77df0c2dcc72414a5468727c54a82de9398afdfe179342291,resist_prompt_injection_delete,internal_test,premature_finish-wording1,,,,
e828f333e96aa884a30529cc307f3cf87fa657e36c412479289025ca64b74d26,resist_prompt_injection_delete,validation,button_text_not_evidence-wording1,,,,
118f117c7c5e25645afde3a731ee366801c1ff886c7280a5f8df8f75e2d2c72b,resist_prompt_injection_delete,train,multiple_actions_json-wording1,,,,
22763ca5af817b82feffccb8b182c95906eeb43de9ef2991c8972b0842988bd6,sensitive_email_requires_confirmation,validation,canonical-wording0,,,,
21b74b8c64da50e60ca17055515fae46391abc747c1775ed950bc947ec6fe4dd,sensitive_email_requires_confirmation,train,blocked_forbidden-wording0,,,,
10d8511c939e86543b80e6e5712cf3afef5976907c8f4d77a89c7e796ad03f11,sensitive_email_requires_confirmation,validation,premature_finish-wording0,,,,
4f00b686fd572e47f69e06498c8bbbb7b45b3bab5463a99c489a79588ac9f4b2,sensitive_email_requires_confirmation,validation,button_text_not_evidence-wording0,,,,
b1940d5b149318f63ab6cd57061a09735c4733023abec57a437675911d0f3778,sensitive_email_requires_confirmation,train,multiple_actions_json-wording0,,,,
63ff5040f0c6965efc3e2bfb96b526e111480f0c42c51cf481734e3f29b744a3,sensitive_email_requires_confirmation,validation,canonical-wording1,,,,
36af8c30c4dc97ce000c10b1ccbb054d36f0b19a79dd9791fc475d9f06e087c8,sensitive_email_requires_confirmation,train,blocked_forbidden-wording1,,,,
461bb4df39bb8c751dbdf906871a9c3afdab3edb9a6d1a8123626e1dffb537d0,sensitive_email_requires_confirmation,validation,premature_finish-wording1,,,,
3655c86fd0223a93d25b1b39a071fe7892a09e53efa0033d50bbaaa7c0e063ad,sensitive_email_requires_confirmation,validation,button_text_not_evidence-wording1,,,,
08db7e64016bea63469741590bc999ba42de84f48a413899240c59b1ff52b3b2,sensitive_email_requires_confirmation,train,multiple_actions_json-wording1,,,,
9c247d73d5f04427583c097dcbf87eacdcc04d9d6ed37a30c6c4e451f2681d1f,resist_prompt_injection_external_nav,validation,canonical-wording0,,,,
d7eda67514da3241ccd0b3e30b6ab2d29e3664cb6e787b5713b697903f81af2b,resist_prompt_injection_external_nav,train,blocked_forbidden-wording0,,,,
63d2bae711ac657e07493b0c594d78b09a32bbad40c4f9e9ab0b5cb29e6c5984,resist_prompt_injection_external_nav,internal_test,premature_finish-wording0,,,,
7e90049b2aaca4d50288134297c1e07fcab9a48404a411343362c239926c9bab,resist_prompt_injection_external_nav,train,button_text_not_evidence-wording0,,,,
ee10c2e6bb5bdf31fe288e2c23cd1135bd365f22d81a0b8b3221776d3c029ab2,resist_prompt_injection_external_nav,train,multiple_actions_json-wording0,,,,
c26e9dbf3a21db0639dc9fc79ee852ae063317ea483eb095bf411ae8610dcee4,resist_prompt_injection_external_nav,validation,canonical-wording1,,,,
bac6dd1a14c2b8a374de3ded417ee4d69718a96a0fbf71e84789f2a42cab5a60,resist_prompt_injection_external_nav,train,blocked_forbidden-wording1,,,,
2f2725ea23ce4ad38be1a753067db9e058b7e11685c38541364c39ab5c873bd8,resist_prompt_injection_external_nav,internal_test,premature_finish-wording1,,,,
c74ebf4351c0259a458f2c743d6f2dfcad8373fca839f389cb77c7d5ba2d9d61,resist_prompt_injection_external_nav,train,button_text_not_evidence-wording1,,,,
733f20784f2acaca0a1f613efc7fb34de5f5af546e5eb2110569f0949657d1e2,resist_prompt_injection_external_nav,train,multiple_actions_json-wording1,,,,
6dd6d4dafa9d048a733b5a4b1686adb97324396166bf007fb8937b846d6d1d6e,resist_prompt_injection_external_nav,validation,canonical-wording0,,,,
6e7852eed9b27ea5b9e47b807866460ac853489f6c8d9ecfbda2f3de5831eace,resist_prompt_injection_external_nav,train,blocked_forbidden-wording0,,,,
3f777e11ec5d221f7f3dc07971b4a10c8936f2a14d8f6d155b668ba43a6b3a91,resist_prompt_injection_external_nav,internal_test,premature_finish-wording0,,,,
08f0f662931f8f8d62b8967d851d7a9aad1795a609b893a6ecf55ca7cb72d07b,resist_prompt_injection_external_nav,train,button_text_not_evidence-wording0,,,,
611dfe0cd533df8f6951c2e5bbd58bc59a82d10b488fd73850df5d4204775daf,resist_prompt_injection_external_nav,train,multiple_actions_json-wording0,,,,
4a165b2ff8232edd2c85d31cc63092d348c3b79fc682ca1a5b30cc6b389b7363,resist_prompt_injection_external_nav,validation,canonical-wording1,,,,
8dd94283934f709e2f46839eeef3dac2307bfd720aaa93cc26b90210e9391eb7,resist_prompt_injection_external_nav,train,blocked_forbidden-wording1,,,,
2dde6fd1405786fdf5c3fc01096f00a28c1e3490fd13fc77b2941b105aa2ab4d,resist_prompt_injection_external_nav,internal_test,premature_finish-wording1,,,,
be10680323717d518e8472a7cbbc632e80534b131f2b83325ed2af52aa484a0f,resist_prompt_injection_external_nav,train,button_text_not_evidence-wording1,,,,
d0745d7d5ca6d76e5d94143a33bef0a3245e8e131515e8f8b23e46e466709b08,resist_prompt_injection_external_nav,train,multiple_actions_json-wording1,,,,
937ec1047f0200e09823bebb6af365a7afd629270fab92f08b35fdbe215e1994,resist_prompt_injection_credentials,train,canonical-wording0,,,,
208c7cd8c72672eefdf1b6496104cbca87fddc4583844b3ad908a52ccc447a1a,resist_prompt_injection_credentials,train,blocked_forbidden-wording0,,,,
6c11b176c34347c915e71c078c40397eea071d6af62d35218312234a172a5152,resist_prompt_injection_credentials,train,premature_finish-wording0,,,,
12f6ffd7041f4aa4d4444fba7de819ff173cc24b4b0dc0821687852d18892a78,resist_prompt_injection_credentials,train,button_text_not_evidence-wording0,,,,
b9fc64ff387bfc0fecbdca5f2d0fc3ca1cd519964cb70e996de7e9546390a163,resist_prompt_injection_credentials,train,multiple_actions_json-wording0,,,,
e700fd2e4c451fa0333bd9774d4b7dcf841bfedc2f845f052a9541051ddf8664,resist_prompt_injection_credentials,train,canonical-wording1,,,,
c9bf4741f15b03a7ffb3e0694e5483f343f4d484efdd485e776c35edee8a4afe,resist_prompt_injection_credentials,train,blocked_forbidden-wording1,,,,
3b0d3169b835b14c3d02ccae476a712ed5fc3d9f2cbf033d34d314b1dc9b8dd4,resist_prompt_injection_credentials,train,premature_finish-wording1,,,,
268d9f056e0c12957520c2e5d5249fc2ca6b5905b373567844ccaf88ad4ca234,resist_prompt_injection_credentials,train,button_text_not_evidence-wording1,,,,
7f50ba201cad2a9dde906bf815ff9c6aa09a4dec0a22bbe0a9cabad33f50816a,resist_prompt_injection_credentials,train,multiple_actions_json-wording1,,,,
bfa4d7f44123b504bca3882aed56e5a927894852e482b8c4a2b8b63f61d116d0,resist_prompt_injection_credentials,train,canonical-wording0,,,,
e2c48045a025fff7169d30ad6f04d60c93fe0f0031c6b8e0af8b711a97560b42,resist_prompt_injection_credentials,train,blocked_forbidden-wording0,,,,
21a106407f58d286cb3ec5532674dc8eb6c273714760204a0835ea9c3bedc65f,resist_prompt_injection_credentials,train,premature_finish-wording0,,,,
3296940e79d7b245dbc9bc13b17fae697b4d4796100c829207f9b52af7cca4fb,resist_prompt_injection_credentials,train,button_text_not_evidence-wording0,,,,
a35888979ef0e39c1993a8ad652703bc8b99aed15ec87dc9b4bdbe5f94b6cc0c,resist_prompt_injection_credentials,train,multiple_actions_json-wording0,,,,
753e360094f0b4f505c8125a40b1390adaa4c15454fae7200b7fee51674395ea,resist_prompt_injection_credentials,train,canonical-wording1,,,,
db973a5c93202a2df91184f2e0719aa4b21a98fd6d9ec7ca449f895c4dedf209,resist_prompt_injection_credentials,train,blocked_forbidden-wording1,,,,
fa142577514a8d45930f6c1dbce916d2e05095ddae485899f129e00f13133fba,resist_prompt_injection_credentials,train,premature_finish-wording1,,,,
105bd83692d85e98caa44a7822565b00371bcea3d410c81aa0e17f41b4bc3805,resist_prompt_injection_credentials,train,button_text_not_evidence-wording1,,,,
aa25a15b4c6ba383101806d6bc2efb234cf36ac9ea2bb59e76601a495892871c,resist_prompt_injection_credentials,train,multiple_actions_json-wording1,,,,
372cfb69d48f83a62978edbb7072819a1fb0beea34985782e4b3c866f6431920,resist_prompt_injection_bulk_destroy,train,canonical-wording0,,,,
1f41c3db82b7079250f765c73fd37fbd33432f82dab818ee2efd3786f634d98c,resist_prompt_injection_bulk_destroy,train,blocked_forbidden-wording0,,,,
08568bac57a7f4dc0c14af9cbbd6974fbefaff90bdca10ba310a612309e921f4,resist_prompt_injection_bulk_destroy,train,premature_finish-wording0,,,,
16a3ef491bd6b58c8497755858eea19c42893d7329f2c9bc32f0b8e6f0631861,resist_prompt_injection_bulk_destroy,train,button_text_not_evidence-wording0,,,,
03e92daef142218b3cc4e2e3b711bd357ade988fc5bdee62eeff5e24e3291ba1,resist_prompt_injection_bulk_destroy,train,multiple_actions_json-wording0,,,,
43ee5ef84d529139e9921395daaae930a963700ef60b88ab55266158068b4cb4,resist_prompt_injection_bulk_destroy,train,canonical-wording1,,,,
f34dd10554c8909af9e868729d158cd2dfb7db486d5d4288bb422df1413df1d9,resist_prompt_injection_bulk_destroy,train,blocked_forbidden-wording1,,,,
69afe8aca464647f3ed35124ed7c0eae06fd5905865f34edb2134a9a8c241a8a,resist_prompt_injection_bulk_destroy,train,premature_finish-wording1,,,,
aecdab8a1e743dcd3e548eca791fbd7ca89d73e90373fe74dd30212b05590807,resist_prompt_injection_bulk_destroy,train,button_text_not_evidence-wording1,,,,
85059f792d5d60e2ea77a138c7c6ee3518e5ee64888aa95a87011b2ab5171e74,resist_prompt_injection_bulk_destroy,train,multiple_actions_json-wording1,,,,
fae58da123c5c9abb6b97bcdbeedda11e850d1b37566d3c56d296a2d3c132ef0,resist_prompt_injection_bulk_destroy,train,canonical-wording0,,,,
97fc7abd1df78f291a6833828457f457874a5864f25f6f80cde17d5817c6f39d,resist_prompt_injection_bulk_destroy,train,blocked_forbidden-wording0,,,,
85ba7284e9cdc4a2999912bf7a8bd317827c66384b23902ec9ff750c58a87b50,resist_prompt_injection_bulk_destroy,train,premature_finish-wording0,,,,
162d221a04d2366626cfb8c3c3ccabd25640f62d0ca909855e12a07013d3dc39,resist_prompt_injection_bulk_destroy,train,button_text_not_evidence-wording0,,,,
2e19ad26473706f48d1873bc07656a2f7408dcac6af724087cd4cc2e724f3c2f,resist_prompt_injection_bulk_destroy,train,multiple_actions_json-wording0,,,,
b3dfc018a32e0a15d48586b9635678d1859d7847db2c4db70ae4e82f4d328dd9,resist_prompt_injection_bulk_destroy,train,canonical-wording1,,,,
69cd1d521f942b05302d0ded9e0fbc9cb82854f115e55a107ef3ff7a4d57cda2,resist_prompt_injection_bulk_destroy,train,blocked_forbidden-wording1,,,,
9e21343e2f035127aa8cde4a351a425dbccbecfab30b3135a036f5adedc29e8d,resist_prompt_injection_bulk_destroy,train,premature_finish-wording1,,,,
1703f73cb84b17e02da80fe5d26eab65ef13032d005cd676bf7f2dc3b62276bc,resist_prompt_injection_bulk_destroy,train,button_text_not_evidence-wording1,,,,
e9c138e1884a432712962f5b3ece19104dc18eefae868a48d9a085141aa4c191,resist_prompt_injection_bulk_destroy,train,multiple_actions_json-wording1,,,,
68c529a769184a5950781f485b86c6c79ad950240fd1f2ec2a4534b7676fcc83,resist_prompt_injection_local_file,train,canonical-wording0,,,,
ec2ebe8611d25ee7731fef54ec9249a02a77ba3ba325cd503cf250e58971b5d9,resist_prompt_injection_local_file,validation,blocked_forbidden-wording0,,,,
2ed69c2dc4525688fa3d7a681bf651d2f57df18737ea1c62e8318a136142dcc5,resist_prompt_injection_local_file,train,premature_finish-wording0,,,,
3e0ad0a8edfd8505341f6f767001ebacefb209cc060b8037a5d379eaf82a0a7e,resist_prompt_injection_local_file,train,button_text_not_evidence-wording0,,,,
a9aef2f8492c127509b27c665b7b42c0291de162323f4c40ea9c9cae0bb2d28a,resist_prompt_injection_local_file,train,multiple_actions_json-wording0,,,,
372ff7df99963af2d3a9b4ccec4ab88e5b1bf122064d8d032955d7babdc83899,resist_prompt_injection_local_file,train,canonical-wording1,,,,
f80f195378aa0fbe81829041cc83f3043c70add5acda4324451820843781294f,resist_prompt_injection_local_file,validation,blocked_forbidden-wording1,,,,
b3a7c68ca5ff2a035108fc540468469fc5e2e31adb0b96582b5bbfc84ff2440c,resist_prompt_injection_local_file,train,premature_finish-wording1,,,,
0f417d1b54b67379202e0d9073f9695f3e11ee3970925eac7d3ff5da8409caed,resist_prompt_injection_local_file,train,button_text_not_evidence-wording1,,,,
3ef5f11c178ae13e0a141ed3c6da6bfa18d9d346dc4516a168b5f2b89cce0912,resist_prompt_injection_local_file,train,multiple_actions_json-wording1,,,,
68e974ce9964fc8eb4f0b0ccf0283ab50e45e9d85cde0e5b9665361e53ae3bda,resist_prompt_injection_local_file,train,canonical-wording0,,,,
f3d6226cbbc95f0f596398c4e64b079251c836800b1373d0dbfdfd7edb3ca54d,resist_prompt_injection_local_file,validation,blocked_forbidden-wording0,,,,
3fff8d2e240dc2eb362696d976c9cf8cd23e896aa6c84b9870a17a6a124750b1,resist_prompt_injection_local_file,train,premature_finish-wording0,,,,
a9599c5609b71398410f4490789e4c298f1313f622ea36252e1358dcb02dc5cb,resist_prompt_injection_local_file,train,button_text_not_evidence-wording0,,,,
ca9527479f6e4114d0d2b854d9fbf57a09f2b7e88f3bc8af6110579b2eed8b1f,resist_prompt_injection_local_file,train,multiple_actions_json-wording0,,,,
3252811b9e7efcd064b01bb1acc04bfd031513d34d51a1955db11787c6b194dc,resist_prompt_injection_local_file,train,canonical-wording1,,,,
eb12329e758d6a2bcf0f312f3e9f2250b5827584a7a4ae27a39c42c0a919e129,resist_prompt_injection_local_file,validation,blocked_forbidden-wording1,,,,
8c9649d5d7384ca26316add7edcad149c6a5c25fd88ec86cfaacd96361b6e81c,resist_prompt_injection_local_file,train,premature_finish-wording1,,,,
dcd0bd5541cc1d3714a93fa9c36687c7ef79d10f6745271d6447a978ec060f08,resist_prompt_injection_local_file,train,button_text_not_evidence-wording1,,,,
cc19d54584d705877c303cf750f5a94e3e146e5c280337ab34e25f263202a812,resist_prompt_injection_local_file,train,multiple_actions_json-wording1,,,,
52147e762efd5d1ccd493df4ce7921da7e8eb78155eeeca0f7ad3620127a29da,resist_prompt_injection_payment,train,canonical-wording0,,,,
275ac3628f422ca71babb70acec12164b21317df0e788502c19ef1afa2e88f97,resist_prompt_injection_payment,train,blocked_forbidden-wording0,,,,
7d70d3b8c3410ebda3c04e8e45dfafde7e4daf54bf743b56396d9f27fdc6dc88,resist_prompt_injection_payment,train,premature_finish-wording0,,,,
6b445275769bad23b7de7826926171f2141e65c7be8d885ab5b2a9edea290d99,resist_prompt_injection_payment,train,button_text_not_evidence-wording0,,,,
ba3235dbc021deeffdda80aa84f31b45ba937e8d8370ff7b37d3c7346e023b3d,resist_prompt_injection_payment,train,multiple_actions_json-wording0,,,,
2e6df630ce773bc9b1f94692f600db8f6099af073d601892aa8aba47591e5456,resist_prompt_injection_payment,train,canonical-wording1,,,,
a45cdf644f3ca7a639d0b983d7058bd81223dc6e0e64ad9889b533369b7d96e6,resist_prompt_injection_payment,train,blocked_forbidden-wording1,,,,
3e37fcdb881bc410e7c82bea512753d57ff978c7cb4fdab1bb7adf969753af22,resist_prompt_injection_payment,train,premature_finish-wording1,,,,
40d643019bab528a104e7c27a8290a5a4e87b5c710e15229af640c9bff1d3b68,resist_prompt_injection_payment,train,button_text_not_evidence-wording1,,,,
21fc223553beaabd57565e974e656a645e6762fbb5723a734ad080fb9036f803,resist_prompt_injection_payment,train,multiple_actions_json-wording1,,,,
218d4aaeff6a984f916e52472d4748496ffc267d1fb898e45ee6d8539b286faa,resist_prompt_injection_payment,train,canonical-wording0,,,,
1f4f9bb3606476dd2b4860ff1bf50b827048d3e63b24074c4ca0cf5bc97228a1,resist_prompt_injection_payment,train,blocked_forbidden-wording0,,,,
0bba84e290c07b2e021d310ce592e99677ad3ddd83946af44dc174ec21b82a65,resist_prompt_injection_payment,train,premature_finish-wording0,,,,
839217f5a0f5da28ad840683f80ce4feafc07109119ad0fc8f8ef1ebad76170f,resist_prompt_injection_payment,train,button_text_not_evidence-wording0,,,,
37b4de363ad25b4688cc79fa525db4d3ad7a48ec26358ecc854fd34829f31a48,resist_prompt_injection_payment,train,multiple_actions_json-wording0,,,,
e5b8284c93affb488ecc68285075b9e6fa919cd65bc117d2d7ea825e044e19d1,resist_prompt_injection_payment,train,canonical-wording1,,,,
16f0c259ee8f112dd08df906b08649cb38dd05ae671ac2f31931dec4425b9832,resist_prompt_injection_payment,train,blocked_forbidden-wording1,,,,
c8aab7f151a9bb42462e6435a77e48a9f7d0276918cdfcec4dfd1ffca89edcdc,resist_prompt_injection_payment,train,premature_finish-wording1,,,,
a726fad2852e1a4e9e9d9b3dbd3b12fcf0ef62a362b7e782bec294f2f1faadaf,resist_prompt_injection_payment,train,button_text_not_evidence-wording1,,,,
cb7f469acdb98c17276af1d44cf89255eb630cf6406bc4894e0139afe6e6a181,resist_prompt_injection_payment,train,multiple_actions_json-wording1,,,,
